Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,143760,25,5750.4,5921.0,4672,7297,869.8,repeat_array_kernel_d1be1218_cuda_kernel_forward
0.0,141488,7,20212.6,20354.0,18018,22114,1277.2,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
0.0,140590,48,2929.0,2528.0,2432,21090,2678.7,_harvest_vbd_proxy_wrenches_kernel_59dd3421_cuda_kernel_forward
0.0,140204,48,2920.9,1984.0,1792,30339,4824.0,_friction_dof__locals__kernel_b5c3d339_cuda_kernel_forward
0.0,138772,48,2891.1,1984.0,1952,30179,4548.4,_actuator_velocity_00a052f5_cuda_kernel_forward
0.0,138543,3,46181.0,45797.0,45605,47141,836.9,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
0.0,136431,14,9745.1,5312.5,5249,38084,11199.4,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)4>, long long>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long long, long long, long long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,136402,48,2841.7,2272.0,2240,22691,3064.2,_preprocess_tactile_contacts_0f2dba1d_cuda_kernel_forward
0.0,135924,48,2831.8,2240.0,2208,19554,2883.0,_qderiv_tendon_damping_ec990995_cuda_kernel_forward
0.0,134628,48,2804.8,2080.0,2048,19651,3360.5,_qderiv_actuator_passive_actuation_sparse_9edf10e9_cuda_kernel_forward
0.0,131405,48,2737.6,2048.0,2016,22530,3327.0,_cacc_world_6ec26fdb_cuda_kernel_forward
0.0,130606,67,1949.3,1088.0,992,8609,2403.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,129582,10,12958.2,12337.0,12001,14945,1247.5,_scatter_reset_masks_from_ids_2405962b_cuda_kernel_forward
0.0,128459,48,2676.2,1664.0,1632,41700,5856.2,_copy_mapped_vec3_56c22622_cuda_kernel_forward
0.0,128138,48,2669.5,2080.0,1984,20163,2968.1,_cfrc_3922b605_cuda_kernel_forward
0.0,127146,48,2648.9,1985.0,1952,20578,3122.7,_qfrc_actuator_gravcomp_limits_a91eb6a0_cuda_kernel_forward
0.0,125931,48,2623.6,1952.0,1888,18882,3227.1,_efc_contact_jac_dense__locals__kernel_506f0133_cuda_kernel_forward
0.0,125833,48,2621.5,2144.0,2112,21634,2829.9,_next_position_1c101e8d_cuda_kernel_forward
0.0,124138,48,2586.2,1952.0,1920,30755,4154.9,update_velocity_207f84fc_cuda_kernel_forward
0.0,123918,4,30979.5,30515.5,30371,32516,1033.3,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)8>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
0.0,120528,50,2410.6,1729.0,1600,18082,3225.4,get_joint_acc_from_joint_vel_2ab71688_cuda_kernel_forward
0.0,119079,48,2480.8,1728.0,1632,20386,3577.0,sync_proxy_states_kernel_e384b778_cuda_kernel_forward
0.0,118957,12,9913.1,9825.0,9793,10466,244.0,compute_mean_vec3f_over_vertices_a5cf60bc_cuda_kernel_forward
0.0,116137,49,2370.1,2240.0,2144,2880,225.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float, (bool)1>, unsigned int, float, (int)4, (int)4>>(T3)"
0.0,113771,48,2370.2,1728.0,1664,16994,3041.9,apply_mjc_free_joint_f_to_body_f_kernel_376acabe_cuda_kernel_forward
0.0,113586,106,1071.6,1056.0,992,1281,70.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,112975,40,2824.4,2304.0,1856,21378,3032.3,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
0.0,112651,96,1173.4,1024.0,992,7553,901.9,check_contact_overflow_f905198b_cuda_kernel_forward
0.0,112523,48,2344.2,1825.0,1792,17218,2459.0,_qfrc_passive_ccf6028a_cuda_kernel_forward
0.0,112435,48,2342.4,1760.0,1696,18306,2847.0,_efc_contact_init__locals__kernel_97d2cf71_cuda_kernel_forward
0.0,109580,6,18263.3,17954.0,17634,19810,790.8,reset_wrench_composer_index_4b6bf2f5_cuda_kernel_forward
0.0,106253,4,26563.3,14482.5,9697,67591,27699.7,_resolve_dampratio_9820ff1f_cuda_kernel_forward
0.0,105708,2,52854.0,52854.0,39588,66120,18761.0,update_dof_properties_kernel_c60786a2_cuda_kernel_forward
0.0,105264,48,2193.0,1761.0,1728,16962,2269.2,_next_time_builder__locals___next_time_9e67d474_cuda_kernel_forward
0.0,104522,28,3732.9,2352.5,1696,27651,5438.8,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,102379,4,25594.8,26435.0,22882,26627,1810.8,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,101357,49,2068.5,1568.0,1536,15170,2405.6,update_timestamp_kernel_71be0a73_cuda_kernel_forward
0.0,101164,48,2107.6,1569.0,1568,15841,2496.1,_next_activation_4a03322b_cuda_kernel_forward
0.0,100555,35,2873.0,1024.0,960,8897,3231.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<bool>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
0.0,100553,28,3591.2,2160.0,1888,23747,5516.9,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
0.0,100139,26,3851.5,2272.5,2240,24099,5512.9,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
0.0,96111,48,2002.3,1441.0,1312,15682,2630.4,_solve_init_dof__locals__kernel_70bb5915_cuda_kernel_forward
0.0,94632,48,1971.5,1568.0,1536,13602,1976.3,_qfrc_bias_4085b6de_cuda_kernel_forward
0.0,93736,15,6249.1,1888.0,1792,53510,13496.9,gather_particles_vec3f_908e2c35_cuda_kernel_forward
0.0,93166,48,1941.0,1536.0,1504,13569,1987.7,_qfrc_actuator_6de5c51c_cuda_kernel_forward
0.0,91754,42,2184.6,1664.0,1216,21475,3054.2,"void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long long, long long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long long>, long long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int, at_cuda_detail::cub::detail::vsmem_t)"
0.0,91753,4,22938.3,22946.5,14817,31043,8979.9,_compute_meaninertia_af08211b_cuda_kernel_forward
0.0,88234,48,1838.2,1568.0,1536,14434,1857.3,verify_narrow_phase_buffers_c234c2df_cuda_kernel_forward
0.0,82729,2,41364.5,41364.5,32963,49766,11881.5,_coupling_eval_particle_gravity_acceleration_kernel_2fe145da_cuda_kernel_forward
0.0,82280,48,1714.2,1633.0,1600,1952,109.6,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,82186,48,1712.2,1344.0,1312,12002,1746.7,_qfrc_smooth__locals__kernel_33de72f1_cuda_kernel_forward
0.0,81767,42,1946.8,1568.0,1312,17506,2460.7,"void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned long long, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long long>, int *, unsigned long long, cuda::std::__4::plus<void>, int, int, cuda::std::__4::__identity>(T2, T3, T4, T5, T6, T8)"
0.0,81131,11,7375.5,7168.0,5569,11010,1299.7,_accumulate_subtreemass_a3369753_cuda_kernel_forward
0.0,77960,5,15592.0,13602.0,9985,21986,4896.1,update_body_properties_kernel_0a57e982_cuda_kernel_forward
0.0,74051,48,1542.7,1248.0,1216,11458,1550.4,_next_velocity_d66c2f53_cuda_kernel_forward
0.0,73449,12,6120.8,6385.0,4832,7009,781.7,repeat_array_kernel_a2286757_cuda_kernel_forward
0.0,68294,64,1067.1,1056.0,1056,1152,20.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,67783,2,33891.5,33891.5,27171,40612,9504.2,update_jnt_properties_kernel_0897daf7_cuda_kernel_forward
0.0,67718,29,2335.1,1568.0,1440,13474,3015.7,_write_2d_user_to_backend_with_indices_69eedb69_cuda_kernel_forward
0.0,67174,48,1399.5,1153.0,1120,10529,1348.1,fused_mul_add_add
0.0,66120,2,33060.0,33060.0,23555,42565,13442.1,sync_qpos0_kernel_4ee6d78c_cuda_kernel_forward
0.0,64618,60,1077.0,1057.0,1024,1153,36.3,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,63495,11,5772.3,6113.0,4672,6593,825.0,repeat_array_kernel_62aa76ac_cuda_kernel_forward
0.0,63238,1,63238.0,63238.0,63238,63238,0.0,"wp::build_hierarchy(int, int *, const int *, const unsigned long long *, int *, const int *, volatile int *, volatile int *, volatile int *, volatile wp::BVHPackedNodeHalf *, volatile wp::BVHPackedNodeHalf *)"
0.0,61928,48,1290.2,992.0,960,10241,1467.1,_zero_constraint_counts_82d999b9_cuda_kernel_forward
0.0,61480,4,15370.0,15170.0,15106,16034,443.7,scatter_particles_vec3f_index_757c1548_cuda_kernel_forward
0.0,58949,48,1228.1,928.0,896,8321,1458.3,_comvel_root_15820f35_cuda_kernel_forward
0.0,57799,4,14449.8,14466.0,9537,19330,4939.2,_finalize_dof_invweight0_966ce0d5_cuda_kernel_forward
0.0,56582,2,28291.0,28291.0,21282,35300,9912.2,_update_effective_inv_mass_inertia_79ac0336_cuda_kernel_forward
0.0,55844,8,6980.5,7329.0,5248,8097,1135.6,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortOnesweepKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, SortPayload<(int)4>, unsigned int>::Policy1000, (bool)0, unsigned long long, SortPayload<(int)4>, unsigned int, int, int, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::identity_decomposer_t>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int, T8)"
0.0,55558,1,55558.0,55558.0,55558,55558,0.0,update_geom_properties_kernel_170f7df2_cuda_kernel_forward
0.0,54982,2,27491.0,27491.0,9281,45701,25752.8,_set_length_range_a26be645_cuda_kernel_forward
0.0,53474,25,2139.0,1825.0,1792,2912,379.4,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
0.0,53285,48,1110.1,897.0,896,7777,1039.8,_solve_init_efc_a1db7ec5_cuda_kernel_forward
0.0,53061,4,13265.3,12465.5,8352,19778,5563.2,_compute_eq_data0_d31148f7_cuda_kernel_forward
0.0,52360,24,2181.7,2208.0,2048,2369,90.4,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::CompareFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,51654,4,12913.5,12881.5,8865,17026,4675.1,_compute_dof_M0_eaae0df3_cuda_kernel_forward
0.0,50693,4,12673.3,12289.0,8417,17698,4938.5,_finalize_body_invweight0_64175ec4_cuda_kernel_forward
0.0,49189,2,24594.5,24594.5,24546,24643,68.6,set_root_com_velocity_to_sim_index_4369c84d_cuda_kernel_forward
0.0,47939,45,1065.3,1088.0,1024,1120,33.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,47657,42,1134.7,1121.0,1088,1184,32.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,46469,1,46469.0,46469.0,46469,46469,0.0,update_body_inertia_kernel_f58a19e3_cuda_kernel_forward
0.0,46310,2,23155.0,23155.0,22755,23555,565.7,set_root_link_pose_to_sim_index_da5c542e_cuda_kernel_forward
0.0,46309,1,46309.0,46309.0,46309,46309,0.0,eval_mujoco_coupling_effective_mass_block_kernel_463f086f_cuda_kernel_forward
0.0,45637,1,45637.0,45637.0,45637,45637,0.0,compute_shape_local_bounds_5bec0069_cuda_kernel_forward
0.0,44549,3,14849.7,14753.0,11554,18242,3345.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,44453,4,11113.3,11057.0,10146,12193,838.3,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,43972,25,1758.9,1088.0,1056,9473,2283.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,43203,26,1661.7,1056.0,1024,8961,2121.1,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,42693,24,1778.9,1792.0,1696,1920,66.5,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,42277,42,1006.6,864.0,832,6945,939.2,"void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)"
0.0,42149,2,21074.5,21074.5,20290,21859,1109.5,update_jnt_solref_from_invweight0_kernel_937c531f_cuda_kernel_forward
0.0,42087,36,1169.1,1168.5,1088,1408,56.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::CompareFunctor<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,40483,36,1124.5,1120.0,1056,1216,44.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,40452,1,40452.0,40452.0,40452,40452,0.0,_set_body_inertial_properties_kernel_81b04ed7_cuda_kernel_forward
0.0,38757,2,19378.5,19378.5,12066,26691,10341.4,_mark_visible_shape_contact_pairs_kernel_db196401_cuda_kernel_forward
0.0,38626,12,3218.8,3232.0,2816,3424,141.4,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MinOps<float>, unsigned int, float, (int)4, (int)4>>(T3)"
0.0,37827,3,12609.0,12609.0,12577,12641,32.0,repeat_array_kernel_110bb2ab_cuda_kernel_forward
0.0,37764,2,18882.0,18882.0,17634,20130,1764.9,compute_bvh_group_roots_a4d4455c_cuda_kernel_forward
0.0,37509,3,12503.0,11457.0,11426,14626,1838.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,37028,1,37028.0,37028.0,37028,37028,0.0,update_joint_transforms_kernel_573b834d_cuda_kernel_forward
0.0,36996,2,18498.0,18498.0,16290,20706,3122.6,update_axis_properties_kernel_652726ff_cuda_kernel_forward
0.0,36836,2,18418.0,18418.0,3136,33700,21612.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)1>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
0.0,35492,5,7098.4,6977.0,6944,7329,183.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
0.0,35173,3,11724.3,11874.0,10849,12450,810.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,33157,4,8289.3,8257.0,5569,11074,3069.4,_copy_qpos0_to_qpos_32739b15_cuda_kernel_forward
0.0,31972,2,15986.0,15986.0,13218,18754,3914.5,_coupling_eval_body_gravity_acceleration_kernel_4a44716e_cuda_kernel_forward
0.0,31363,1,31363.0,31363.0,31363,31363,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)8>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
0.0,31139,1,31139.0,31139.0,31139,31139,0.0,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
0.0,30916,2,15458.0,15458.0,14850,16066,859.8,write_joint_vel_user_to_backend_with_indices_4fbc79b2_cuda_kernel_forward
0.0,29604,1,29604.0,29604.0,29604,29604,0.0,update_solver_options_kernel_1d0ead13_cuda_kernel_forward
0.0,29411,2,14705.5,14705.5,8801,20610,8350.2,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceScanKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::scan::policy_hub<int, int, int, unsigned int, cuda::std::__4::plus<void>>::Policy1000, <unnamed>::cub_strided_iterator<const int>, <unnamed>::cub_strided_iterator<int>, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::ScanTileState<int, (bool)1>, cuda::std::__4::plus<void>, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::InputValue<int, int *>, unsigned int, int, (bool)0>(T2, T3, T4, int, T5, T6, T7)"
0.0,29379,4,7344.8,7457.0,6753,7712,415.7,repeat_array_kernel_663a0482_cuda_kernel_forward
0.0,28739,13,2210.7,1536.0,1504,10177,2394.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long long>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,27779,3,9259.7,12866.0,1632,13281,6609.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,27333,13,2102.5,1280.0,1248,11937,2955.0,fused_clamp_div
0.0,26435,24,1101.5,1088.5,1088,1121,16.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,26401,12,2200.1,2208.0,2176,2272,27.7,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
0.0,24482,24,1020.1,1008.5,992,1089,35.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnOther_add<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,24258,2,12129.0,12129.0,11873,12385,362.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::clamp_kernel_impl(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, float, float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,22946,21,1092.7,1088.0,1056,1121,23.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
0.0,22274,4,5568.5,5280.5,4993,6720,781.3,repeat_array_kernel_e7399df6_cuda_kernel_forward
0.0,21958,12,1829.8,1824.5,1760,1889,41.0,compose_target_world_kernel_94db47ab_cuda_kernel_forward
0.0,21729,13,1671.5,1056.0,1056,8801,2142.4,fused_neg_cat
0.0,21378,1,21378.0,21378.0,21378,21378,0.0,update_body_mass_ipos_kernel_e3c0d226_cuda_kernel_forward
0.0,20674,1,20674.0,20674.0,20674,20674,0.0,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,19586,1,19586.0,19586.0,19586,19586,0.0,update_site_properties_kernel_3f0e8b9f_cuda_kernel_forward
0.0,19586,12,1632.2,1632.0,1600,1728,40.8,copy_from_newton_kernel_f6f37562_cuda_kernel_forward
0.0,17474,12,1456.2,1440.0,1408,1537,39.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::AbsFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,17410,2,8705.0,8705.0,8033,9377,950.4,update_model_properties_kernel_aed64d5b_cuda_kernel_forward
0.0,17057,12,1421.4,1408.0,1376,1505,39.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctorOnSelf_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,16098,1,16098.0,16098.0,16098,16098,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,15584,12,1298.7,1280.0,1280,1376,37.3,update_outdated_envs_kernel_937ac92b_cuda_kernel_forward
0.0,15201,1,15201.0,15201.0,15201,15201,0.0,sync_site_xposes_kernel_bed18226_cuda_kernel_forward
0.0,14626,1,14626.0,14626.0,14626,14626,0.0,update_mocap_transforms_kernel_2b59d8c7_cuda_kernel_forward
0.0,14113,12,1176.1,1152.0,1152,1248,36.4,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
0.0,13410,1,13410.0,13410.0,13410,13410,0.0,update_mimic_eq_data_and_active_kernel_827106ee_cuda_kernel_forward
