NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2418544,2413424,12,12,15584,1298.7,1280.0,1280,1376,37.3,update_outdated_envs_kernel_937ac92b_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2418544,2413424,12,12,15396,1283.0,1280.0,1248,1345,31.9,fused_clamp_div
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2418544,2413424,12,12,14113,1176.1,1152.0,1152,1248,36.4,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<long long>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2418544,2413424,12,12,13508,1125.7,1120.0,1088,1184,29.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::CompareFunctor<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2418544,2413424,1,1,13218,13218.0,13218.0,13218,13218,0.0,_coupling_eval_body_gravity_acceleration_kernel_4a44716e_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2418544,2413424,12,12,12928,1077.3,1056.0,1056,1152,31.5,fused_neg_cat
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2418544,2413424,11,11,11361,1032.8,1024.0,992,1120,45.4,fused_add_mul_sub_mul_mul_add
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2418544,2413424,1,1,9377,9377.0,9377.0,9377,9377,0.0,update_model_properties_kernel_aed64d5b_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_rl_env.ManagerBasedRLEnv.step,PushPop,2418544,2413424,1,1,1632,1632.0,1632.0,1632,1632,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.__init__,PushPop,2418544,2413424,1,6,43397,7232.8,7169.0,6880,7905,394.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.apply_action,PushPop,2418544,2413424,48,48,196082,4085.0,3233.0,2848,28131,4356.7,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.apply_action,PushPop,2418544,2413424,48,96,182104,1896.9,1472.0,1312,14210,2101.8,write_2d_data_to_buffer_with_indices_47cc0614_cuda_kernel_forward
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.apply_action,PushPop,2418544,2413424,48,48,96366,2007.6,1664.0,1184,13537,2159.2,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.apply_action,PushPop,2418544,2413424,48,48,80937,1686.2,1280.0,1088,13025,2080.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.process_action,PushPop,2418544,2413424,12,24,126736,5280.7,3680.5,2464,34564,7471.6,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.process_action,PushPop,2418544,2413424,12,26,55462,2133.2,992.0,960,8481,2694.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.process_action,PushPop,2418544,2413424,12,24,54886,2286.9,1376.0,1344,12481,3014.5,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.process_action,PushPop,2418544,2413424,12,24,52101,2170.9,1280.0,1184,13666,3106.1,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.process_action,PushPop,2418544,2413424,1,3,28515,9505.0,9473.0,9345,9697,178.2,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.process_action,PushPop,2418544,2413424,12,12,21602,1800.2,1088.0,1088,9473,2416.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.process_action,PushPop,2418544,2413424,12,12,19331,1610.9,992.0,992,8257,2093.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.process_action,PushPop,2418544,2413424,11,11,11361,1032.8,1024.0,992,1120,45.4,fused_add_mul_sub_mul_mul_add
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.process_action,PushPop,2418544,2413424,1,1,9697,9697.0,9697.0,9697,9697,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.reset,PushPop,2418544,2413424,1,4,96939,24234.8,22179.0,21602,30979,4504.5,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.action_manager.ActionManager.reset,PushPop,2418544,2413424,1,4,72200,18050.0,17106.0,17026,20962,1941.7,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,216,304777,1411.0,1377.0,1344,2881,109.7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,132,146486,1109.7,1088.0,1056,2400,117.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,96,106061,1104.8,1088.0,1056,1185,34.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,24,34115,1421.5,1440.0,1344,1568,59.6,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,24,32577,1357.4,1344.0,1248,2048,156.5,"void at::native::cross_kernel<float, OffsetCalculator<(int)3, unsigned int, (bool)0>, int>(int, T1 *, const T1 *, const T1 *, T2, T3, T3, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,12,26914,2242.8,2208.0,2176,2464,81.2,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float, (bool)1>, unsigned int, float, (int)4, (int)4>>(T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,12,26401,2200.1,2208.0,2176,2272,27.7,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,24,25474,1061.4,1056.0,1024,1152,34.9,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,24,24193,1008.0,992.0,992,1088,28.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,12,22628,1885.7,1888.0,1824,1985,48.2,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,12,19297,1608.1,1584.0,1568,1760,61.2,"void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long long, long long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long long>, long long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int, at_cuda_detail::cub::detail::vsmem_t)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,12,18498,1541.5,1505.0,1504,1664,57.5,"void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned long long, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long long>, int *, unsigned long long, cuda::std::__4::plus<void>, int, int, cuda::std::__4::__identity>(T2, T3, T4, T5, T6, T8)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,12,14081,1173.4,1152.0,1152,1248,36.9,fused_mul_add_add
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,12,13856,1154.7,1152.0,1120,1216,31.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.compute,PushPop,2418544,2413424,12,12,10113,842.8,832.0,832,896,24.9,"void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,12,214487,17873.9,17138.0,17058,22146,1757.2,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,6,162291,27048.5,26195.5,23842,32868,3800.8,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,12,113934,9494.5,9473.0,9377,9730,91.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,3,92554,30851.3,30435.0,30212,31907,921.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,7,83081,11868.7,11777.0,11713,12449,259.5,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::<unnamed>::distribution_nullary_kernel<float, float, float4, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, float) (instance 1)]>(long long, at::PhiloxCudaState, T3, T4)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,2,62887,31443.5,31443.5,30371,32516,1516.7,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)8>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,3,44549,14849.7,14753.0,11554,18242,3345.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,4,37956,9489.0,9409.0,9377,9761,182.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,3,37509,12503.0,11457.0,11426,14626,1838.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,3,35173,11724.3,11874.0,10849,12450,810.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,1,31363,31363.0,31363.0,31363,31363,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)8>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,1,19298,19298.0,19298.0,19298,19298,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,1,16705,16705.0,16705.0,16705,16705,0.0,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,1,10177,10177.0,10177.0,10177,10177,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long long>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.command_manager.CommandManager.reset,PushPop,2418544,2413424,1,1,7200,7200.0,7200.0,7200,7200,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2418544,2413424,1,15,572703,38180.2,34212.0,23362,93066,17510.7,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2418544,2413424,1,18,332966,18498.1,17586.0,17090,21123,1735.8,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2418544,2413424,1,5,149391,29878.2,30051.0,28643,30563,723.9,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2418544,2413424,1,11,135311,12301.0,11874.0,9665,18050,2085.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2418544,2413424,1,10,129582,12958.2,12337.0,12001,14945,1247.5,_scatter_reset_masks_from_ids_2405962b_cuda_kernel_forward
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2418544,2413424,1,4,117933,29483.3,29779.5,28579,29795,603.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)1>>(at::TensorIterator &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Managers:isaaclab.managers.event_manager.EventManager.apply,PushPop,2418544,2413424,1,4,102379,25594.8,26435.0,22882,26627,1810.8,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
