NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
,,,,0,92,2471596,26865.2,19058.0,6785,220376,46002.4,_linesearch_iterative_kernel__locals__kernel_a5beb2cb_cuda_kernel_forward
,,,,0,92,701511,7625.1,5344.0,4673,44645,9040.6,_update_constraint_efc__locals__kernel_9c16a648_cuda_kernel_forward
,,,,0,92,633313,6883.8,4704.0,3968,44549,9547.4,_update_gradient_cholesky__locals__kernel_d6d4c322_cuda_kernel_forward
,,,,0,92,624994,6793.4,4832.0,3489,47685,9819.2,_update_gradient_JTDAJ_dense_tiled__locals__kernel_a05bba6c_cuda_kernel_forward
,,,,0,92,504188,5480.3,3808.0,3712,30947,6439.6,_update_gradient_JTCJ_dense_f52c2ac2_cuda_kernel_forward
,,,,0,92,374065,4065.9,2785.0,2432,29347,5263.9,mul_m_kernel__locals___mul_m_ff3bc617_cuda_kernel_forward
,,,,0,92,320902,3488.1,2401.0,2176,19938,4212.8,_solve_done_c8485047_cuda_kernel_forward
,,,,0,92,282689,3072.7,2144.0,1952,17090,3653.2,_update_constraint_init_qfrc_constraint_dense__locals__kernel_4d31aa3f_cuda_kernel_forward
,,,,0,92,259637,2822.1,2272.0,1632,14914,3098.5,_update_gradient_grad__locals__kernel_230cc1c2_cuda_kernel_forward
,,,,0,92,198712,2159.9,1504.0,1472,11553,2482.3,_update_gradient_zero_grad_dot__locals__kernel_c1c72bbd_cuda_kernel_forward
,,,,0,92,175576,1908.4,1392.5,1248,10657,2150.3,set_conditional_if_handle_kernel
,,2540424,2541520,0,12,26242,2186.8,1312.0,1312,11745,3010.1,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::<unnamed>::distribution_nullary_kernel<float, float, float4, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_and_transform<float, float, at::CUDAGeneratorImpl *, void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T3, T4)::[lambda(curandStatePhilox4_32_10 *) (instance 2)], void at::native::templates::cuda::uniform_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, double, double, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, float) (instance 1)]>(long long, at::PhiloxCudaState, T3, T4)"
,,2540424,2541520,0,12,20546,1712.2,1088.0,1088,8545,2151.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
,,2540424,2541520,0,12,20098,1674.8,1088.0,1056,8257,2072.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
CCCL:cub::DeviceReduce::Sum,PushPop,2540424,2541520,42,42,80999,1928.5,1648.5,1216,14082,1923.1,"void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned long long, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long long>, int *, unsigned long long, cuda::std::__4::plus<void>, int, int, cuda::std::__4::__identity>(T2, T3, T4, T5, T6, T8)"
CCCL:cub::DeviceSelect::Flagged,PushPop,2540424,2541520,42,42,91242,2172.4,1728.0,1216,18914,2650.5,"void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long long, long long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long long>, long long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int, at_cuda_detail::cub::detail::vsmem_t)"
CCCL:cub::DeviceSelect::Flagged,PushPop,2540424,2541520,42,42,44004,1047.7,896.0,864,6977,937.4,"void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)"
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.reset,PushPop,2540424,2541520,1,2,38533,19266.5,19266.5,18402,20131,1222.6,reset_wrench_composer_index_4b6bf2f5_cuda_kernel_forward
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.update,PushPop,2540424,2541520,50,50,357925,7158.5,3040.5,2848,73128,13496.3,get_body_com_acc_from_body_com_vel_ordered_5ec3c72d_cuda_kernel_forward
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.update,PushPop,2540424,2541520,50,50,191447,3828.9,1920.0,1568,31588,6148.5,get_joint_acc_from_joint_vel_2ab71688_cuda_kernel_forward
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.write_data_to_sim,PushPop,2540424,2541520,49,735,3697556,5030.7,2657.0,2592,41285,6838.9,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.write_data_to_sim,PushPop,2540424,2541520,49,735,1657938,2255.7,1280.0,1248,13794,2906.5,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long long) (instance 1)], std::array<char *, (unsigned long long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.write_data_to_sim,PushPop,2540424,2541520,49,588,1190348,2024.4,1184.0,1152,9793,2522.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.write_data_to_sim,PushPop,2540424,2541520,49,294,706602,2403.4,1281.0,1216,21698,3351.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.write_data_to_sim,PushPop,2540424,2541520,49,147,618181,4205.3,2272.0,2144,27619,5848.8,update_actuator_state_model_1a46b940_cuda_kernel_forward
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.write_data_to_sim,PushPop,2540424,2541520,49,147,505241,3437.0,1984.0,1760,17826,4518.9,update_targets_acac1b6f_cuda_kernel_forward
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.write_data_to_sim,PushPop,2540424,2541520,49,147,332799,2263.9,1280.0,1248,11266,2912.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_kernel_impl(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, float, float) (instance 1)], std::array<char *, (unsigned long long)4>>(int, T2, T3)"
IsaacLab-Assets:isaaclab_newton.assets.articulation.articulation.Articulation.write_data_to_sim,PushPop,2540424,2541520,49,147,318114,2164.0,1216.0,1184,12802,2841.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,3814,91109131,23888.1,29923.0,1120,49766,15590.3,"void cuBQL::sahBuilder_impl::selectSplits<float, (int)3>(cuBQL::gpuBuilder_impl::BuildState *, cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int, int, cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::BuildConfig)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,3814,83141850,21799.1,22563.0,3616,45093,9232.2,"void cuBQL::sahBuilder_impl::binPrims<float, (int)3>(cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int, int, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, unsigned int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,3814,50971722,13364.4,13538.0,1696,20131,5782.4,"void cuBQL::sahBuilder_impl::clearBins<float, (int)3>(cuBQL::sahBuilder_impl::SAHBins<cuBQL::box_t<T1, T2>> *, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,675,9058865,13420.5,14337.0,1184,23458,6148.9,"void cuBQL::sahBuilder_impl::updatePrims<float, (int)3>(cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,8,7492714,936589.3,3488.0,1504,7455432,2634018.0,"void memtile_kernel_by_value<(unsigned long long)256>(void *, FillValue<T1>, unsigned long long, unsigned long long)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,136,4850994,35669.1,36324.0,5857,57542,15250.0,"void cuBQL::cuda::refit_run<float, (int)3>(cuBQL::BinaryBVH<T1, T2>, unsigned int *, const cuBQL::box_t<T1, T2> *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,4266764,62746.5,63335.0,8225,95082,27640.1,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortSingleTileKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int>::Policy1000, (bool)0, unsigned long long, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::identity_decomposer_t>(const T3 *, T3 *, const T4 *, T4 *, T5, int, int, T6)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,607,3637447,5992.5,6016.0,1120,9089,2422.0,"void cuBQL::sahBuilder_impl::closeOpenNodes<float, (int)3>(cuBQL::gpuBuilder_impl::BuildState *, cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,66,2937145,44502.2,45349.0,27395,61574,9846.8,_compute_body_jac_row_6eb5882a_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,91,2629216,28892.5,28739.0,28579,32387,598.5,_tile_cholesky_solve_block__locals__kernel_413936bd_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,66,1191425,18051.9,18050.0,17922,19074,135.1,_compute_body_A_diag_entry_d84c280f_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,136,866330,6370.1,6529.0,1120,9633,2647.2,"void cuBQL::cuda::refit_init<float, (int)3>(const cuBQL::BinaryBVH<T1, T2>::Node *, unsigned int *, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,772340,11357.9,11297.0,2080,16546,4461.3,"void cuBQL::sahBuilder_impl::initPrims<float, (int)3>(cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, cuBQL::gpuBuilder_impl::PrimState *, const cuBQL::box_t<T1, T2> *, unsigned int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,767218,11282.6,11169.0,1728,17538,4632.1,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceScanKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::scan::policy_hub<float, float, float, unsigned int, cuda::std::__4::plus<void>>::Policy1000, <unnamed>::cub_strided_iterator<const float>, <unnamed>::cub_strided_iterator<float>, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::ScanTileState<float, (bool)1>, cuda::std::__4::plus<void>, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::NullType, unsigned int, float, (bool)0>(T2, T3, T4, int, T5, T6, T7)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,1,684298,684298.0,684298.0,684298,684298,0.0,eval_articulation_fk_6c60ba16_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,71,670498,9443.6,6497.0,5792,33732,7264.4,compute_solid_mesh_inertia_7f9d593c_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,22,589440,26792.7,30195.5,12193,30467,7049.6,_crb_accumulate_073a11b8_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,55,557791,10141.7,896.0,864,143535,31652.0,"void memtile_value_kernel<int>(T1 *, T1, unsigned long long)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,2,555101,277550.5,277550.5,273150,281951,6223.2,_kinematics_branch_95f8028e_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,511736,7525.5,7905.0,1184,12161,3263.3,"void cuBQL::sahBuilder_impl::writeNodes<float, (int)3>(cuBQL::BinaryBVH<T1, T2>::Node *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,16,489908,30619.3,30531.0,30467,31459,299.7,_copy_actuator_moment_4af7079d_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,475256,6989.1,7233.0,1184,10849,2954.4,"wp::cubql_copy_nodes_to_native(const wp::CubqlNode *, int, wp::BVHPackedNodeHalf *, wp::BVHPackedNodeHalf *, int *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,462575,6802.6,6753.0,1216,10433,2707.3,"wp::compute_mesh_edge_lengths(int, const wp::vec_t<(unsigned int)3, float> *, const int *, float *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,424558,6243.5,6241.0,1152,9185,2458.3,"wp::compute_triangle_bounds(int, const wp::vec_t<(unsigned int)3, float> *, const int *, wp::vec_t<(unsigned int)3, float> *, wp::vec_t<(unsigned int)3, float> *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,399694,5877.9,5985.0,1056,8769,2419.6,"void cuBQL::sahBuilder_impl::writePrimsAndLeafOffsets<float, (int)3>(cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *, unsigned int *, cuBQL::gpuBuilder_impl::PrimState *, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,13,389446,29957.4,15330.0,10721,72423,21978.1,"array_copy_1d_kernel(void *, const void *, unsigned long long, unsigned long long, const int *, const int *, unsigned long long, unsigned long long)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,371019,5456.2,5441.0,1024,8065,2146.5,"wp::cubql_make_boxes(const wp::vec_t<(unsigned int)3, float> *, const wp::vec_t<(unsigned int)3, float> *, cuBQL::box_t<float, (int)3> *, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,362634,5332.9,5313.0,992,7713,2075.1,"wp::compute_average_mesh_edge_length(int, float *, wp::Mesh *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,22,360136,16369.8,16834.0,11169,17186,1692.3,_subtree_com_acc_350f0560_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,348996,5132.3,5120.0,928,7457,2018.4,"void cuBQL::sahBuilder_impl::initState<float, (int)3>(cuBQL::gpuBuilder_impl::BuildState *, cuBQL::gpuBuilder_impl::NodeState *, cuBQL::sahBuilder_impl::TempNode<cuBQL::box_t<T1, T2>> *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,68,318015,4676.7,4640.5,864,7040,1832.1,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceScanInitKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::ScanTileState<float, (bool)1>>(T1, int)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,25,260413,10416.5,10466.0,9089,11329,565.1,repeat_array_kernel_d1be1218_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,16,210581,13161.3,13105.5,13057,13954,213.9,_compute_actuator_acc0_a0c3fa27_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,9,192116,21346.2,21314.0,21250,21571,132.1,_set_unit_vector_f74e5cf9_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,73,177655,2433.6,928.0,896,12354,2845.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,11,165044,15004.0,15010.0,11970,16354,1104.5,_accumulate_subtreemass_a3369753_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,12,128622,10718.5,10625.0,9985,11585,473.7,repeat_array_kernel_a2286757_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,2,122316,61158.0,61158.0,60838,61478,452.5,"void at::native::sbtopk::gatherTopK<float, unsigned int, (int)2, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long long, T2>, T2, T1 *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,11,110540,10049.1,10081.0,9089,11457,809.5,repeat_array_kernel_62aa76ac_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,1,98954,98954.0,98954.0,98954,98954,0.0,update_geom_properties_kernel_170f7df2_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,9,93163,10351.4,10337.0,10273,10689,130.0,_extract_dof_A_diag_917a07a1_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,2,92938,46469.0,46469.0,45701,47237,1086.1,"void at::native::bitonicSortKVInPlace<(int)2, (int)-1, (int)16, (int)16, float, long long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,3,79881,26627.0,26275.0,25763,27843,1083.8,repeat_array_kernel_110bb2ab_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,26,79495,3057.5,1184.0,1120,12929,4005.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long long)3>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,2,78408,39204.0,39204.0,38820,39588,543.1,_transmission_1c4157e8_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,10,75497,7549.7,8561.0,1088,8929,2372.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<bool>, std::array<char *, (unsigned long long)1>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,1,70919,70919.0,70919.0,70919,70919,0.0,update_body_inertia_kernel_f58a19e3_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,2,69928,34964.0,34964.0,34660,35268,429.9,_M_13671fca_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,64,68581,1071.6,1056.0,1056,1152,18.9,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<char *, (unsigned long long)2>>(int, T2, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,2,67655,33827.5,33827.5,31748,35907,2940.9,_tile_cholesky_factorize_block__locals__kernel_7b151490_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,2,65000,32500.0,32500.0,32356,32644,203.6,_cinert_1261260c_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,1,64999,64999.0,64999.0,64999,64999,0.0,update_joint_transforms_kernel_573b834d_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,21,57190,2723.3,2656.0,2592,3232,206.4,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>)::[lambda(char *, const char *, long long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long long>, c10::ArrayRef<long long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long long, T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,1,56934,56934.0,56934.0,56934,56934,0.0,"wp::build_hierarchy(int, int *, const int *, const unsigned long long *, int *, const int *, volatile int *, volatile int *, volatile int *, volatile wp::BVHPackedNodeHalf *, volatile wp::BVHPackedNodeHalf *)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,2,54983,27491.5,27491.5,26083,28900,1991.9,_site_local_to_global_084f92a4_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,8,53668,6708.5,6896.5,5440,7649,870.8,"void cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::DeviceRadixSortOnesweepKernel<cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::radix::policy_hub<unsigned long long, SortPayload<(int)4>, unsigned int>::Policy1000, (bool)0, unsigned long long, SortPayload<(int)4>, unsigned int, int, int, cub::CUB_200802_SM_520_600_610_700_750_800_860_890_900_1000_1200_1210::detail::identity_decomposer_t>(T7 *, T7 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T6, int, int, T8)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,25,53608,2144.3,1857.0,1824,2880,354.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,2,53447,26723.5,26723.5,23811,29636,4118.9,_geom_local_to_global_e28b714c_cuda_kernel_forward
IsaacLab-Env:isaaclab.envs.manager_based_env.ManagerBasedEnv.__init__,PushPop,2540424,2541520,1,1,53382,53382.0,53382.0,53382,53382,0.0,eval_mujoco_coupling_effective_mass_block_kernel_463f086f_cuda_kernel_forward
